TICKER,CNAME,ACTDATS,ESTIMATOR,ANALYS,FPI,MEASURE,VALUE,ANNDATS,REVDATS,FPEDATS,ANNDATS_ACT,ACTUAL
AAPL,APPLE INC,20080123.0,157.0,53315.0,6.0,EPS,0.0357,20080122.0,20080422.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,486.0,114029.0,6.0,EPS,0.0371,20080123.0,20080123.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,1872.0,107105.0,6.0,EPS,0.0336,20080123.0,20080123.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,2706.0,89770.0,6.0,EPS,0.0336,20080123.0,20080123.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,464.0,1047.0,6.0,EPS,0.0357,20080123.0,20080128.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,100.0,85160.0,6.0,EPS,0.0339,20080123.0,20080205.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,559.0,70706.0,6.0,EPS,0.0354,20080123.0,20080206.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,1460.0,91167.0,6.0,EPS,0.0371,20080123.0,20080228.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,873.0,72446.0,6.0,EPS,0.0375,20080123.0,20080307.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,2427.0,70850.0,6.0,EPS,0.0364,20080123.0,20080314.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,1921.0,118437.0,6.0,EPS,0.0351,20080123.0,20080407.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,118.0,70648.0,6.0,EPS,0.0364,20080123.0,20080416.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,29.0,58377.0,6.0,EPS,0.0404,20080123.0,20080417.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,192.0,86702.0,6.0,EPS,0.0393,20080123.0,20080420.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,2548.0,71466.0,6.0,EPS,0.0346,20080123.0,20080421.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,190.0,72069.0,6.0,EPS,0.0393,20080123.0,20080421.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080123.0,220.0,59325.0,6.0,EPS,0.0346,20080123.0,20080422.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080124.0,1989.0,89265.0,6.0,EPS,0.04,20080123.0,20080124.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080128.0,464.0,1047.0,6.0,EPS,0.0354,20080128.0,20080128.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080128.0,559.0,70706.0,6.0,EPS,0.035,20080128.0,20080415.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080215.0,1989.0,89265.0,6.0,EPS,0.0421,20080214.0,20080215.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080225.0,559.0,70706.0,6.0,EPS,0.0371,20080225.0,20080421.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080229.0,1460.0,91167.0,6.0,EPS,0.0379,20080229.0,20080229.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080303.0,191.0,44121.0,6.0,EPS,0.0382,20080303.0,20080328.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080304.0,2191.0,58063.0,6.0,EPS,0.0396,20080304.0,20080407.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080320.0,2427.0,70850.0,6.0,EPS,0.0393,20080320.0,20080422.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080326.0,1460.0,91167.0,6.0,EPS,0.0382,20080326.0,20080418.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080331.0,183.0,108873.0,6.0,EPS,0.0375,20080331.0,20080331.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080407.0,2502.0,125796.0,6.0,EPS,0.0418,20080407.0,20080407.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080407.0,1872.0,107105.0,6.0,EPS,0.0375,20080407.0,20080407.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080410.0,873.0,106330.0,6.0,EPS,0.0389,20080410.0,20080410.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080411.0,29.0,58377.0,6.0,EPS,0.04,20080411.0,20080416.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080418.0,118.0,70648.0,6.0,EPS,0.0389,20080417.0,20080421.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080418.0,2191.0,58063.0,6.0,EPS,0.04,20080418.0,20080418.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080421.0,1267.0,81452.0,6.0,EPS,0.0396,20080421.0,20080421.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080422.0,308.0,49595.0,6.0,EPS,0.0375,20080421.0,20080422.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080422.0,191.0,44121.0,6.0,EPS,0.0414,20080422.0,20080422.0,20080331,20080423.0,0.0414
AAPL,APPLE INC,20080424.0,28.0,1997.0,6.0,EPS,0.0393,20080423.0,20080424.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,1989.0,89265.0,6.0,EPS,0.0418,20080423.0,20080707.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,2548.0,71466.0,6.0,EPS,0.0389,20080423.0,20080714.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,486.0,114029.0,6.0,EPS,0.0382,20080424.0,20080424.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,2191.0,58063.0,6.0,EPS,0.0386,20080424.0,20080424.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,2334.0,56181.0,6.0,EPS,0.0393,20080424.0,20080526.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,1460.0,91167.0,6.0,EPS,0.0382,20080424.0,20080530.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,183.0,108873.0,6.0,EPS,0.0382,20080424.0,20080601.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,2427.0,70850.0,6.0,EPS,0.0393,20080424.0,20080605.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,118.0,70648.0,6.0,EPS,0.0379,20080424.0,20080609.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,873.0,106330.0,6.0,EPS,0.0368,20080424.0,20080610.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,220.0,59325.0,6.0,EPS,0.0364,20080424.0,20080611.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,2502.0,125796.0,6.0,EPS,0.0407,20080424.0,20080611.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,464.0,1047.0,6.0,EPS,0.0371,20080424.0,20080618.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,192.0,86702.0,6.0,EPS,0.0386,20080424.0,20080620.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,1921.0,118437.0,6.0,EPS,0.0366,20080424.0,20080622.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,899.0,113333.0,6.0,EPS,0.0382,20080424.0,20080623.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,1872.0,107105.0,6.0,EPS,0.0379,20080424.0,20080630.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,308.0,49595.0,6.0,EPS,0.0393,20080424.0,20080715.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,29.0,58377.0,6.0,EPS,0.0389,20080424.0,20080715.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,2706.0,89770.0,6.0,EPS,0.0354,20080424.0,20080715.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,559.0,70706.0,6.0,EPS,0.0364,20080424.0,20080717.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,1267.0,81452.0,6.0,EPS,0.0404,20080424.0,20080721.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080424.0,190.0,72069.0,6.0,EPS,0.0393,20080424.0,20080721.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080506.0,2191.0,58063.0,6.0,EPS,0.0393,20080506.0,20080606.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080521.0,98.0,114544.0,6.0,EPS,0.0386,20080521.0,20080605.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080610.0,118.0,70648.0,6.0,EPS,0.0371,20080609.0,20080707.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080610.0,2191.0,58063.0,6.0,EPS,0.0389,20080610.0,20080610.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080610.0,1460.0,91167.0,6.0,EPS,0.0375,20080610.0,20080630.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080610.0,2427.0,70850.0,6.0,EPS,0.0389,20080610.0,20080711.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080610.0,183.0,108873.0,6.0,EPS,0.0371,20080610.0,20080713.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080610.0,98.0,114544.0,6.0,EPS,0.0379,20080610.0,20080714.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080610.0,308.0,49595.0,6.0,EPS,0.0389,20080610.0,20080715.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080610.0,2334.0,56181.0,6.0,EPS,0.0386,20080610.0,20080718.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080610.0,220.0,59325.0,6.0,EPS,0.0361,20080610.0,20080721.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080611.0,2502.0,125796.0,6.0,EPS,0.0418,20080611.0,20080718.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080619.0,192.0,86702.0,6.0,EPS,0.0382,20080618.0,20080720.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080619.0,486.0,104889.0,6.0,EPS,0.0386,20080619.0,20080619.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080701.0,29.0,58377.0,6.0,EPS,0.04,20080701.0,20080717.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080709.0,157.0,53315.0,6.0,EPS,0.0379,20080709.0,20080716.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080711.0,118.0,70648.0,6.0,EPS,0.0382,20080710.0,20080718.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080714.0,2191.0,58063.0,6.0,EPS,0.0393,20080714.0,20080714.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080717.0,1460.0,91167.0,6.0,EPS,0.0386,20080717.0,20080717.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080717.0,2427.0,70850.0,6.0,EPS,0.0393,20080717.0,20080717.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20080718.0,873.0,106330.0,6.0,EPS,0.0386,20080718.0,20080718.0,20080630,20080721.0,0.0425
AAPL,APPLE INC,20071023.0,191.0,44121.0,1.0,EPS,0.1739,20071022.0,20071023.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,1872.0,70745.0,1.0,EPS,0.1829,20071022.0,20071023.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,28.0,1997.0,1.0,EPS,0.1875,20071022.0,20071129.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,118.0,70648.0,1.0,EPS,0.1743,20071022.0,20080101.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,1989.0,89265.0,1.0,EPS,0.1796,20071022.0,20080116.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,2548.0,71466.0,1.0,EPS,0.1768,20071022.0,20080117.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,2427.0,70850.0,1.0,EPS,0.1786,20071023.0,20071023.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,104.0,114594.0,1.0,EPS,0.1818,20071023.0,20071023.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,2191.0,58063.0,1.0,EPS,0.1861,20071023.0,20071023.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,1460.0,91167.0,1.0,EPS,0.1704,20071023.0,20071023.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,1267.0,81452.0,1.0,EPS,0.1714,20071023.0,20071023.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,220.0,59325.0,1.0,EPS,0.1725,20071023.0,20071023.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,2334.0,56181.0,1.0,EPS,0.1804,20071023.0,20071113.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,486.0,114029.0,1.0,EPS,0.1904,20071023.0,20071127.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,1921.0,118437.0,1.0,EPS,0.1636,20071023.0,20071204.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,559.0,70706.0,1.0,EPS,0.1786,20071023.0,20080103.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,899.0,113333.0,1.0,EPS,0.1771,20071023.0,20080103.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,190.0,72069.0,1.0,EPS,0.1786,20071023.0,20080106.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,873.0,72446.0,1.0,EPS,0.1732,20071023.0,20080114.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,157.0,53315.0,1.0,EPS,0.1696,20071023.0,20080116.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,100.0,85160.0,1.0,EPS,0.1793,20071023.0,20080117.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071023.0,29.0,58377.0,1.0,EPS,0.1829,20071023.0,20080117.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071024.0,192.0,86702.0,1.0,EPS,0.1918,20071023.0,20080104.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071024.0,308.0,1924.0,1.0,EPS,0.1771,20071024.0,20071024.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071024.0,2706.0,89770.0,1.0,EPS,0.1696,20071024.0,20080117.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071025.0,11.0,938.0,1.0,EPS,0.1725,20071025.0,20071025.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071025.0,220.0,59325.0,1.0,EPS,0.1775,20071025.0,20080116.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071030.0,2830.0,105094.0,1.0,EPS,0.1961,20071030.0,20071030.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071115.0,11.0,938.0,1.0,EPS,0.1743,20071115.0,20071115.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071204.0,2427.0,70850.0,1.0,EPS,0.1821,20071204.0,20080122.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071205.0,1267.0,81452.0,1.0,EPS,0.1718,20071205.0,20071205.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071206.0,28.0,1997.0,1.0,EPS,0.1929,20071205.0,20071206.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071206.0,2830.0,105094.0,1.0,EPS,0.2007,20071206.0,20071206.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071206.0,1267.0,81452.0,1.0,EPS,0.1814,20071206.0,20071206.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071211.0,2191.0,58063.0,1.0,EPS,0.1925,20071211.0,20080104.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071213.0,1872.0,70745.0,1.0,EPS,0.1911,20071212.0,20080116.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20071218.0,1460.0,91167.0,1.0,EPS,0.1814,20071218.0,20071218.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080103.0,464.0,1047.0,1.0,EPS,0.1875,20080103.0,20080103.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080103.0,11.0,938.0,1.0,EPS,0.1796,20080103.0,20080103.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080104.0,118.0,70648.0,1.0,EPS,0.1796,20080103.0,20080122.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080107.0,192.0,86702.0,1.0,EPS,0.1971,20080107.0,20080120.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080108.0,559.0,70706.0,1.0,EPS,0.1882,20080108.0,20080115.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080110.0,2334.0,56181.0,1.0,EPS,0.1879,20080110.0,20080110.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080110.0,190.0,72069.0,1.0,EPS,0.1889,20080110.0,20080120.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080111.0,1460.0,91167.0,1.0,EPS,0.1829,20080111.0,20080111.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080114.0,2830.0,105094.0,1.0,EPS,0.2125,20080114.0,20080114.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080114.0,28.0,1997.0,1.0,EPS,0.1857,20080114.0,20080114.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080114.0,1267.0,81452.0,1.0,EPS,0.1825,20080114.0,20080115.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080114.0,191.0,44121.0,1.0,EPS,0.18,20080114.0,20080116.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080115.0,486.0,114029.0,1.0,EPS,0.1943,20080115.0,20080115.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080116.0,2830.0,105094.0,1.0,EPS,0.2136,20080116.0,20080116.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080116.0,899.0,113333.0,1.0,EPS,0.1793,20080116.0,20080116.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080116.0,873.0,72446.0,1.0,EPS,0.1746,20080116.0,20080116.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080116.0,2191.0,58063.0,1.0,EPS,0.1932,20080116.0,20080122.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080118.0,29.0,58377.0,1.0,EPS,0.1893,20080118.0,20080118.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,191.0,44121.0,1.0,EPS,0.1804,20080122.0,20080201.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,28.0,1997.0,1.0,EPS,0.1821,20080122.0,20080307.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,157.0,53315.0,1.0,EPS,0.1786,20080122.0,20080424.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,1872.0,107105.0,1.0,EPS,0.1796,20080123.0,20080123.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,873.0,72446.0,1.0,EPS,0.1775,20080123.0,20080123.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,486.0,114029.0,1.0,EPS,0.185,20080123.0,20080123.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,2191.0,58063.0,1.0,EPS,0.1979,20080123.0,20080123.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,2830.0,105094.0,1.0,EPS,0.1871,20080123.0,20080123.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,2706.0,89770.0,1.0,EPS,0.1764,20080123.0,20080123.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,559.0,70706.0,1.0,EPS,0.1775,20080123.0,20080123.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,464.0,1047.0,1.0,EPS,0.1911,20080123.0,20080128.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,2334.0,56181.0,1.0,EPS,0.1839,20080123.0,20080128.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,100.0,85160.0,1.0,EPS,0.1829,20080123.0,20080205.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,1460.0,91167.0,1.0,EPS,0.1836,20080123.0,20080228.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,1267.0,81452.0,1.0,EPS,0.1871,20080123.0,20080307.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,899.0,113333.0,1.0,EPS,0.1814,20080123.0,20080314.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,2427.0,70850.0,1.0,EPS,0.1786,20080123.0,20080314.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,29.0,58377.0,1.0,EPS,0.1882,20080123.0,20080404.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,1921.0,118437.0,1.0,EPS,0.1715,20080123.0,20080407.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,190.0,72069.0,1.0,EPS,0.1786,20080123.0,20080407.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,118.0,70648.0,1.0,EPS,0.18,20080123.0,20080416.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,2548.0,71466.0,1.0,EPS,0.1911,20080123.0,20080421.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,220.0,59325.0,1.0,EPS,0.1818,20080123.0,20080422.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080123.0,192.0,86702.0,1.0,EPS,0.1889,20080123.0,20080423.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080124.0,1989.0,89265.0,1.0,EPS,0.1939,20080123.0,20080124.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080124.0,11.0,938.0,1.0,EPS,0.1854,20080124.0,20080124.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080128.0,559.0,70706.0,1.0,EPS,0.175,20080128.0,20080219.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080204.0,2943.0,121952.0,1.0,EPS,0.1832,20080201.0,20080204.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080215.0,1989.0,89265.0,1.0,EPS,0.1986,20080214.0,20080215.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080215.0,2830.0,105094.0,1.0,EPS,0.1825,20080215.0,20080215.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080225.0,559.0,70706.0,1.0,EPS,0.1818,20080225.0,20080320.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080229.0,1460.0,91167.0,1.0,EPS,0.1839,20080229.0,20080229.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080303.0,191.0,44121.0,1.0,EPS,0.1789,20080303.0,20080328.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080304.0,2191.0,58063.0,1.0,EPS,0.1868,20080304.0,20080304.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080305.0,873.0,72446.0,1.0,EPS,0.1764,20080305.0,20080307.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080319.0,2830.0,105094.0,1.0,EPS,0.1804,20080319.0,20080319.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080320.0,2427.0,70850.0,1.0,EPS,0.1839,20080320.0,20080422.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080326.0,1460.0,91167.0,1.0,EPS,0.185,20080326.0,20080418.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080327.0,559.0,70706.0,1.0,EPS,0.1821,20080327.0,20080421.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080331.0,183.0,108873.0,1.0,EPS,0.1825,20080331.0,20080423.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080403.0,1267.0,81452.0,1.0,EPS,0.1864,20080403.0,20080403.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080407.0,2502.0,125796.0,1.0,EPS,0.1914,20080407.0,20080407.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080407.0,1872.0,107105.0,1.0,EPS,0.1868,20080407.0,20080407.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080407.0,2191.0,58063.0,1.0,EPS,0.1879,20080407.0,20080407.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080408.0,190.0,72069.0,1.0,EPS,0.1764,20080408.0,20080421.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080410.0,873.0,106330.0,1.0,EPS,0.18,20080410.0,20080410.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080410.0,11.0,938.0,1.0,EPS,0.185,20080410.0,20080410.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080411.0,29.0,58377.0,1.0,EPS,0.1875,20080411.0,20080417.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080418.0,118.0,70648.0,1.0,EPS,0.1857,20080417.0,20080421.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080418.0,2191.0,58063.0,1.0,EPS,0.1889,20080418.0,20080418.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080421.0,1267.0,81452.0,1.0,EPS,0.1879,20080421.0,20080421.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080421.0,2830.0,105094.0,1.0,EPS,0.1775,20080421.0,20080421.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080422.0,308.0,49595.0,1.0,EPS,0.1832,20080421.0,20080422.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080422.0,2334.0,56181.0,1.0,EPS,0.1857,20080422.0,20080422.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080422.0,191.0,44121.0,1.0,EPS,0.185,20080422.0,20080422.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080424.0,28.0,1997.0,1.0,EPS,0.1875,20080423.0,20080424.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080424.0,1989.0,89265.0,1.0,EPS,0.1961,20080423.0,20080424.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080424.0,2548.0,71466.0,1.0,EPS,0.1936,20080423.0,20080714.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080424.0,2191.0,58063.0,1.0,EPS,0.1861,20080424.0,20080424.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080424.0,2830.0,105094.0,1.0,EPS,0.1811,20080424.0,20080424.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080424.0,1267.0,81452.0,1.0,EPS,0.1918,20080424.0,20080424.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080424.0,191.0,44121.0,1.0,EPS,0.1871,20080424.0,20080424.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080424.0,1872.0,107105.0,1.0,EPS,0.1879,20080424.0,20080424.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080424.0,486.0,114029.0,1.0,EPS,0.1857,20080424.0,20080424.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080424.0,2427.0,70850.0,1.0,EPS,0.1875,20080424.0,20080505.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080424.0,183.0,108873.0,1.0,EPS,0.1857,20080424.0,20080522.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080424.0,2334.0,56181.0,1.0,EPS,0.1879,20080424.0,20080526.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080424.0,1460.0,91167.0,1.0,EPS,0.1864,20080424.0,20080530.0,20080930,20081021.0,0.1914
AAPL,APPLE INC,20080424.0,559.0,70706.0,1.0,EPS,0.1832,20080424.0,20080602.0,20080930,20081021.0,0.1914
